country_name,metric_name,value,value_type
Saint Lucia,Fisheries (subgoal) - Score (2024/2015 % Change),-2.03%,Percentage
Saint Lucia,Fisheries (subgoal) - Score 2015,40.86%,Percentage
Saint Lucia,Fisheries (subgoal) - Score 2024,40.03%,Percentage
Saint Lucia,Index - Score (2024/2015 % Change),2.54%,Percentage
Saint Lucia,Index - Score 2015,62.53%,Percentage
Saint Lucia,Index - Score 2024,64.12%,Percentage
Saint Lucia,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Saint Lucia,Livelihoods & economies - Score 2015,57.16%,Percentage
Saint Lucia,Livelihoods & economies - Score 2024,57.16%,Percentage
Saint Lucia,Mariculture (subgoal) - Score (2024/2015 % Change),700.00%,Percentage
Saint Lucia,Mariculture (subgoal) - Score 2015,0.04%,Percentage
Saint Lucia,Mariculture (subgoal) - Score 2024,0.32%,Percentage
Saint Lucia,Fishing Subsidies - Harmful as % of Total,43.75%,Percentage
Saint Lucia,1st largest destination of seafood exports,United States of America,String
Saint Lucia,2nd largest destination of seafood exports,United Kingdom,String
Saint Lucia,3rd largest destination of seafood exports,Jamaica,String
Saint Lucia,1st largest source of seafood imports,Thailand,String
Saint Lucia,2nd largest source of seafood imports,Canada,String
Saint Lucia,3rd largest source of seafood imports,United States of America,String
Saint Lucia,10th most caught species in EEZ of Country,Blue marlin,String
Saint Lucia,1st most caught species in EEZ of Country,Common dolphinfish,String
Saint Lucia,2nd most caught species in EEZ of Country,Lobatus gigas,String
Saint Lucia,3rd most caught species in EEZ of Country,Mackerels nei,String
Saint Lucia,4th most caught species in EEZ of Country,Marine fishes not identified,String
Saint Lucia,5th most caught species in EEZ of Country,Wahoo,String
Saint Lucia,6th most caught species in EEZ of Country,Carangids nei,String
Saint Lucia,7th most caught species in EEZ of Country,Skipjack tuna,String
Saint Lucia,8th most caught species in EEZ of Country,Halfbeaks nei,String
Saint Lucia,9th most caught species in EEZ of Country,Yellowfin tuna,String
Eswatini,Pelagic Fish (2019/2010 CAGR),4.87%,Percentage
Eswatini,"Molluscs, Other (kg/capita/yr)",0,Number
Eswatini,"Marine Fish, Other (1000 tonnes)",0,Number
Eswatini,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Eswatini,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Eswatini,"Aquatic Animals, Others (1000 tonnes)",0,Number
Eswatini,Is the country a distant-water fishing nation?,No,Bool
Eswatini,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Eswatini,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Eswatini,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Eswatini,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Eswatini,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Eswatini,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Eswatini,Indian Ocean Tuna Commission (IOTC),No,Bool
Eswatini,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Eswatini,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Eswatini,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Eswatini,North Pacific Fisheries Commission (NPFC),No,Bool
Eswatini,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Eswatini,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Eswatini,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Eswatini,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Eswatini,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Eswatini,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Eswatini,Cephalopods (kg/capita/yr),0,Number
Eswatini,Crustaceans (kg/capita/yr),0,Number
Eswatini,Demersal Fish (kg/capita/yr),1,Number
Eswatini,"Fish, Seafood (kg/capita/yr)",4,Number
Eswatini,Freshwater Fish (kg/capita/yr),0,Number
Eswatini,"Marine Fish, Other (kg/capita/yr)",1,Number
Eswatini,Pelagic Fish (kg/capita/yr),1,Number
Eswatini,Crustaceans (1000 tonnes),0,Number
Eswatini,Demersal Fish (1000 tonnes),2,Number
Eswatini,"Fish, Seafood (1000 tonnes)",0,Number
Eswatini,Freshwater Fish (1000 tonnes),0,Number
Eswatini,"Molluscs, Other (1000 tonnes)",0,Number
Eswatini,Pelagic Fish (1000 tonnes),1,Number
Eswatini,Cephalopods (1000 tonnes),0,Number
Eswatini,"Fish, Seafood (2019/2010 CAGR)",-5.01%,Percentage
Eswatini,Freshwater Fish (2019/2010 CAGR),-5.01%,Percentage
Eswatini,"Marine Fish, Other (2019/2010 CAGR)",13.54%,Percentage
Eswatini,1st largest destination of seafood exports,Nigeria,String
Eswatini,2nd largest destination of seafood exports,Angola,String
Eswatini,3rd largest destination of seafood exports,Benin,String
Eswatini,1st largest source of seafood imports,South Africa,String
Eswatini,2nd largest source of seafood imports,France,String
Eswatini,3rd largest source of seafood imports,Sri Lanka,String
Greece,Carbon storage - Score 2024,63.59%,Percentage
Greece,Adoption of 2007 International Labour Organization Work in Fishing Convention (No. 188),No,Bool
Greece,Index - Score (2024/2015 % Change),-2.37%,Percentage
Greece,6th most caught species in EEZ of Country,Common octopus,String
Greece,Proportion of 1990-2018 catches that is sustainable,6.85%,Percentage
Greece,"Molluscs, Other (1000 tonnes)",19,Number
Greece,Indian Ocean Tuna Commission (IOTC),No,Bool
Greece,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Greece,Pelagic Fish (1000 tonnes),35,Number
Greece,Pelagic Fish (2019/2010 CAGR),2.36%,Percentage
Greece,Is the country a distant-water fishing nation?,Yes,Bool
Greece,Employment of fisheries observers,Yes,Bool
Greece,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Greece,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Greece,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Greece,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Greece,Fisheries Committee for the Eastern Central Atlantic (CECAF),Yes,Bool
Greece,General Fisheries Commission for the Mediterranean (GFCM),Yes,Bool
Greece,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Greece,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Greece,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Greece,North Pacific Fisheries Commission (NPFC),No,Bool
Greece,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Greece,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Greece,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Greece,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Greece,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Greece,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Greece,Adoption of 1930 International Labour Organization Forced Labour Convention (No. 29),Yes,Bool
Greece,Adoption of 1957 International Labour Organization Abolition of Forced Labour Convention (No. 105),Yes,Bool
Greece,Adoption of 1975 Convention on International Trade in Endangered Species of Wild Fauna and Flora,Yes,Bool
Greece,Adoption of 1982 United Nations Convention for the Law of the Sea,Yes,Bool
Greece,Adoption of 1983 Convention on the Conservation of Migratory Species,Yes,Bool
Greece,Adoption of 1993 Convention on Biological Diversity,Yes,Bool
Greece,Adoption of 1995 United Nations Fish Stocks Agreement,Yes,Bool
Greece,Adoption of 2006 International Labour Organization Maritime Labour Convention,Yes,Bool
Greece,"Adoption of 2009 FAO Agreement on Port States Measures to Prevent, Deter and Eliminate Illegal, Unreported and Unregulated Fishing",Yes,Bool
Greece,Adoption of Protocol of 2014 to the 1930 Forced Labour Convention (P029),No,Bool
Greece,Adoption of the 2012 International Maritime Organization Cape Town Agreement,No,Bool
Greece,bottom trawl Catch by Flag of Country (Tonnes),"48,849",Number
Greece,longline Catch by Flag of Country (Tonnes),"1,151",Number
Greece,purse seine Catch by Flag of Country (Tonnes),"35,226",Number
Greece,small scale Catch by Flag of Country (Tonnes),"45,772",Number
Greece,Artisanal Catch by Flag of Country (Tonnes),"30,584",Number
Greece,Industrial Catch by Flag of Country (Tonnes),"85,226",Number
Greece,Recreational Catch by Flag of Country (Tonnes),"14,920",Number
Greece,Subsistence Catch by Flag of Country (Tonnes),268,Number
Greece,Discards Catch in EEZ of Country (Tonnes),"9,501",Number
Greece,Landings Catch in EEZ of Country (Tonnes),"95,530",Number
Greece,Vessels Count,"14,934",Number
Greece,Vessels Tonnage,"71,104",Number
Greece,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Greece,Cephalopods (kg/capita/yr),4,Number
Greece,Crustaceans (kg/capita/yr),2,Number
Greece,Demersal Fish (kg/capita/yr),7,Number
Greece,"Fish, Seafood (kg/capita/yr)",20,Number
Greece,Freshwater Fish (kg/capita/yr),2,Number
Greece,"Marine Fish, Other (kg/capita/yr)",1,Number
Greece,"Molluscs, Other (kg/capita/yr)",1,Number
Greece,Pelagic Fish (kg/capita/yr),4,Number
Greece,Reported Catch in EEZ of Country (Tonnes),"78,286",Number
Greece,Unreported Catch in EEZ of Country (Tonnes),"26,745",Number
Greece,"Aquatic Animals, Others (1000 tonnes)",1,Number
Greece,Cephalopods (1000 tonnes),7,Number
Greece,Crustaceans (1000 tonnes),7,Number
Greece,Demersal Fish (1000 tonnes),127,Number
Greece,"Fish, Seafood (1000 tonnes)",204,Number
Greece,Freshwater Fish (1000 tonnes),3,Number
Greece,"Marine Fish, Other (1000 tonnes)",4,Number
Greece,Fishing Subsidies - Ambiguous (USD),"9,773,974",Number
Greece,Fishing Subsidies - Beneficial (USD),"64,976,278",Number
Greece,Fishing Subsidies - Harmful (USD),"144,627,567",Number
Greece,Fishing Subsidies - Total (USD),"219,377,820",Number
Greece,Data availability on stock sustainability,21.39%,Percentage
Greece,FishSource Score: Current Stock Health,71.58%,Percentage
Greece,FishSource Score: Future Stock Health,68.17%,Percentage
Greece,Proportion of 1990-2018 catches that is not assessed,78.61%,Percentage
Greece,Proportion of 1990-2018 catches that is overfished,14.53%,Percentage
Greece,Proportion of assessed fish stocks that is sustainable,56.25%,Percentage
Greece,Cephalopods (2019/2010 CAGR),3.10%,Percentage
Greece,Crustaceans (2019/2010 CAGR),6.18%,Percentage
Greece,Demersal Fish (2019/2010 CAGR),0.59%,Percentage
Greece,"Fish, Seafood (2019/2010 CAGR)",0.69%,Percentage
Greece,Freshwater Fish (2019/2010 CAGR),-5.90%,Percentage
Greece,"Marine Fish, Other (2019/2010 CAGR)",-8.42%,Percentage
Greece,"Molluscs, Other (2019/2010 CAGR)",0.75%,Percentage
Greece,Access of foreign fishing fleets (assessment score),67.00%,Percentage
Greece,Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),50.00%,Percentage
