company_name,metric_name,value
SEALORD GROUP,FishSource Score - Current Stock Health,0.7452409638554215
SEALORD GROUP,FishSource Score - Future Stock Health,0.6653775100401608
SEALORD GROUP,Global Fishing Index - Data availability on stock sustainability,0.29952999999999996
SEALORD GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.7004700000000001
SEALORD GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.07421666666666667
SEALORD GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.22529666666666665
SEALORD GROUP,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.6901966666666668
SEALORD GROUP,Reporting Precision PT Score,0.7527825796636105
BOLTON GROUP,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.6657142857142856
BOLTON GROUP,FishSource Score - Fishers Compliance,0.7240929275904509
BOLTON GROUP,FishSource Score - Managers Compliance,0.6728919874833894
BOLTON GROUP,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.887142857142857
BOLTON GROUP,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
BOLTON GROUP,SeaAroundUs Unreported / Total Catch (%),0.13688558678649745
BOLTON GROUP,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8471428571428572
BOLTON GROUP,SeaAroundUs Bottom Trawl / Total Catch (%),0.12610310018839596
BOLTON GROUP,SeaAroundUs Gillnets / Total Catch (%),0.0051477226489684835
BOLTON GROUP,FishSource Score - Management Quality,0.5971470999507787
BOLTON GROUP,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.55
BOLTON GROUP,Global Fishing Index - Fisheries governance score,0.7285714285714286
BOLTON GROUP,Global Fishing Index - Fishery subsidy program (assessment score),0.1757142857142857
BOLTON GROUP,Ocean Health Index - Score (% Change 2024/2015),-0.08473482985414396
BOLTON GROUP,Ocean Health Index - Score (2015),0.7442428571428572
BOLTON GROUP,Ocean Health Index - Score (2024),0.6812714285714285
BOLTON GROUP,FishSource Score - Current Stock Health,0.7319839731898753
BOLTON GROUP,FishSource Score - Future Stock Health,0.7177021702662925
BOLTON GROUP,Global Fishing Index - Data availability on stock sustainability,0.5465857142857142
BOLTON GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.4534142857142857
BOLTON GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.2523714285714286
BOLTON GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.29418571428571416
BOLTON GROUP,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.48672857142857157
BOLTON GROUP,Reporting Precision PT Score,0.6072657049134259
SHINYEI KAISHA,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.45083333333333336
SHINYEI KAISHA,FishSource Score - Fishers Compliance,0.7425467149696824
SHINYEI KAISHA,FishSource Score - Managers Compliance,0.705578132572575
SHINYEI KAISHA,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7127083333333332
SHINYEI KAISHA,Global Fishing Index - Severity of fishery sanctions (assessment score),0.8802083333333334
SHINYEI KAISHA,SeaAroundUs Unreported / Total Catch (%),0.1786316184420458
SHINYEI KAISHA,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7427777777777778
SHINYEI KAISHA,SeaAroundUs Bottom Trawl / Total Catch (%),0.2446003024657952
SHINYEI KAISHA,SeaAroundUs Gillnets / Total Catch (%),0.03274605490000273
SHINYEI KAISHA,FishSource Score - Management Quality,0.6189370080434191
SHINYEI KAISHA,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5494444444444445
SHINYEI KAISHA,Global Fishing Index - Fisheries governance score,0.6445138888888888
SHINYEI KAISHA,Global Fishing Index - Fishery subsidy program (assessment score),0.4454861111111112
SHINYEI KAISHA,Ocean Health Index - Score (% Change 2024/2015),-0.055815900878868625
SHINYEI KAISHA,Ocean Health Index - Score (2015),0.7058884615384615
SHINYEI KAISHA,Ocean Health Index - Score (2024),0.6657626373626374
SHINYEI KAISHA,FishSource Score - Current Stock Health,0.7745244696178892
SHINYEI KAISHA,FishSource Score - Future Stock Health,0.7418531010140209
SHINYEI KAISHA,Global Fishing Index - Data availability on stock sustainability,0.4032
SHINYEI KAISHA,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5968000000000001
SHINYEI KAISHA,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.14843125000000001
SHINYEI KAISHA,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.25476597222222236
SHINYEI KAISHA,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.6104291666666668
SHINYEI KAISHA,Reporting Precision PT Score,0.552266548786906
SILLA CO LTD,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.4795098039215687
SILLA CO LTD,FishSource Score - Fishers Compliance,0.7248875314814228
SILLA CO LTD,FishSource Score - Managers Compliance,0.6927561141978705
SILLA CO LTD,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7295098039215686
SILLA CO LTD,Global Fishing Index - Severity of fishery sanctions (assessment score),0.9068627450980392
SILLA CO LTD,SeaAroundUs Unreported / Total Catch (%),0.10043990437703952
SILLA CO LTD,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7345098039215686
SILLA CO LTD,SeaAroundUs Bottom Trawl / Total Catch (%),0.054808010953052044
SILLA CO LTD,SeaAroundUs Gillnets / Total Catch (%),0.00535346110058039
SILLA CO LTD,FishSource Score - Management Quality,0.6059454386498982
SILLA CO LTD,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5149019607843138
SILLA CO LTD,Global Fishing Index - Fisheries governance score,0.6568627450980392
SILLA CO LTD,Global Fishing Index - Fishery subsidy program (assessment score),0.4218627450980393
SILLA CO LTD,Ocean Health Index - Score (% Change 2024/2015),-0.06211833189599418
SILLA CO LTD,Ocean Health Index - Score (2015),0.7160680672268908
SILLA CO LTD,Ocean Health Index - Score (2024),0.6709470588235295
SILLA CO LTD,FishSource Score - Current Stock Health,0.8382442081145399
SILLA CO LTD,FishSource Score - Future Stock Health,0.8273115715399117
SILLA CO LTD,Global Fishing Index - Data availability on stock sustainability,0.4136617647058824
SILLA CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5863382352941175
SILLA CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.12946470588235295
SILLA CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.2841970588235295
SILLA CO LTD,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.638993137254902
SILLA CO LTD,Reporting Precision PT Score,0.6561572474133011
SINKABERG-HANSEN AS,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),1.0
SINKABERG-HANSEN AS,FishSource Score - Fishers Compliance,0.6333333333333334
SINKABERG-HANSEN AS,FishSource Score - Managers Compliance,0.6
SINKABERG-HANSEN AS,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.9599999999999997
SINKABERG-HANSEN AS,Global Fishing Index - Severity of fishery sanctions (assessment score),0.75
SINKABERG-HANSEN AS,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7099999999999999
SINKABERG-HANSEN AS,FishSource Score - Management Quality,0.525
SINKABERG-HANSEN AS,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.32999999999999996
SINKABERG-HANSEN AS,Global Fishing Index - Fisheries governance score,0.8
SINKABERG-HANSEN AS,Global Fishing Index - Fishery subsidy program (assessment score),0.28
SINKABERG-HANSEN AS,Ocean Health Index - Score (% Change 2024/2015),-0.07868808206235657
SINKABERG-HANSEN AS,Ocean Health Index - Score (2015),0.7408999999999998
SINKABERG-HANSEN AS,Ocean Health Index - Score (2024),0.6826000000000002
SINKABERG-HANSEN AS,FishSource Score - Current Stock Health,0.65
SINKABERG-HANSEN AS,FishSource Score - Future Stock Health,0.65
SINKABERG-HANSEN AS,Global Fishing Index - Data availability on stock sustainability,0.8104000000000001
SINKABERG-HANSEN AS,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.18960000000000002
SINKABERG-HANSEN AS,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.11769999999999999
SINKABERG-HANSEN AS,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.6926000000000003
SINKABERG-HANSEN AS,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.5945999999999999
SINKABERG-HANSEN AS,Reporting Precision PT Score,0.584044518851089
SIRENA GROUP,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.6849999999999999
SIRENA GROUP,FishSource Score - Fishers Compliance,0.8698808199783936
SIRENA GROUP,FishSource Score - Managers Compliance,0.760777142404574
SIRENA GROUP,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.8069354838709677
SIRENA GROUP,Global Fishing Index - Severity of fishery sanctions (assessment score),0.8911290322580645
SIRENA GROUP,SeaAroundUs Unreported / Total Catch (%),0.0718762979393599
SIRENA GROUP,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8182258064516126
SIRENA GROUP,SeaAroundUs Bottom Trawl / Total Catch (%),0.2097248345859875
SIRENA GROUP,SeaAroundUs Gillnets / Total Catch (%),0.04614707302198983
SIRENA GROUP,FishSource Score - Management Quality,0.7133633037980144
SIRENA GROUP,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5511290322580645
SIRENA GROUP,Global Fishing Index - Fisheries governance score,0.7077419354838711
SIRENA GROUP,Global Fishing Index - Fishery subsidy program (assessment score),0.38080645161290316
SIRENA GROUP,Ocean Health Index - Score (% Change 2024/2015),-0.05865070973272203
SIRENA GROUP,Ocean Health Index - Score (2015),0.7190729729729731
SIRENA GROUP,Ocean Health Index - Score (2024),0.6759851351351353
SIRENA GROUP,FishSource Score - Current Stock Health,0.7387609757681628
SIRENA GROUP,FishSource Score - Future Stock Health,0.772009786088099
SIRENA GROUP,Global Fishing Index - Data availability on stock sustainability,0.5694887096774194
SIRENA GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.4305112903225806
SIRENA GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.2502338709677419
SIRENA GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.31927419354838704
SIRENA GROUP,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.5448467741935483
SIRENA GROUP,Reporting Precision PT Score,0.8273664606472757
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.4678095238095238
THAI UNION GROUP PUBLIC COMPANY LIMITED,FishSource Score - Fishers Compliance,0.7288056570692302
THAI UNION GROUP PUBLIC COMPANY LIMITED,FishSource Score - Managers Compliance,0.696287542525974
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7409047619047621
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Severity of fishery sanctions (assessment score),0.8940476190476191
THAI UNION GROUP PUBLIC COMPANY LIMITED,SeaAroundUs Unreported / Total Catch (%),0.18240791319967334
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.751190476190476
THAI UNION GROUP PUBLIC COMPANY LIMITED,SeaAroundUs Bottom Trawl / Total Catch (%),0.20997811965116192
THAI UNION GROUP PUBLIC COMPANY LIMITED,SeaAroundUs Gillnets / Total Catch (%),0.02426325483819672
THAI UNION GROUP PUBLIC COMPANY LIMITED,FishSource Score - Management Quality,0.6159936743974136
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5415238095238096
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Fisheries governance score,0.6612857142857143
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Fishery subsidy program (assessment score),0.42028571428571426
THAI UNION GROUP PUBLIC COMPANY LIMITED,Ocean Health Index - Score (% Change 2024/2015),-0.05785911836581514
THAI UNION GROUP PUBLIC COMPANY LIMITED,Ocean Health Index - Score (2015),0.7106580392156863
THAI UNION GROUP PUBLIC COMPANY LIMITED,Ocean Health Index - Score (2024),0.6687749019607844
THAI UNION GROUP PUBLIC COMPANY LIMITED,FishSource Score - Current Stock Health,0.7647010317020326
THAI UNION GROUP PUBLIC COMPANY LIMITED,FishSource Score - Future Stock Health,0.7478532223835753
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Data availability on stock sustainability,0.43997380952380954
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5600261904761904
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.15231190476190473
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.2876614285714286
THAI UNION GROUP PUBLIC COMPANY LIMITED,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.6143919047619048
THAI UNION GROUP PUBLIC COMPANY LIMITED,Reporting Precision PT Score,0.8152777595445616
TOHTO SUISAN CO LTD,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.32999999999999985
TOHTO SUISAN CO LTD,FishSource Score - Fishers Compliance,0.7
TOHTO SUISAN CO LTD,FishSource Score - Managers Compliance,0.6666666666666666
TOHTO SUISAN CO LTD,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.8299999999999997
TOHTO SUISAN CO LTD,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
TOHTO SUISAN CO LTD,SeaAroundUs Unreported / Total Catch (%),0.12438674397219482
TOHTO SUISAN CO LTD,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8599999999999998
TOHTO SUISAN CO LTD,SeaAroundUs Gillnets / Total Catch (%),0.11986782627372636
TOHTO SUISAN CO LTD,FishSource Score - Management Quality,0.6666666666666666
TOHTO SUISAN CO LTD,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.6700000000000002
TOHTO SUISAN CO LTD,Global Fishing Index - Fisheries governance score,0.7700000000000001
TOHTO SUISAN CO LTD,Global Fishing Index - Fishery subsidy program (assessment score),0.1
TOHTO SUISAN CO LTD,Ocean Health Index - Score (% Change 2024/2015),0.06061966771441397
TOHTO SUISAN CO LTD,Ocean Health Index - Score (2015),0.6681000000000002
TOHTO SUISAN CO LTD,Ocean Health Index - Score (2024),0.7085999999999998
TOHTO SUISAN CO LTD,FishSource Score - Current Stock Health,0.9533333333333334
TOHTO SUISAN CO LTD,FishSource Score - Future Stock Health,0.98
TOHTO SUISAN CO LTD,Global Fishing Index - Data availability on stock sustainability,0.4991
TOHTO SUISAN CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5009
TOHTO SUISAN CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.36840000000000006
TOHTO SUISAN CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.13069999999999993
TOHTO SUISAN CO LTD,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.41790000000000005
TOHTO SUISAN CO LTD,Reporting Precision PT Score,0.7935177376719439
TRIDENT SEAFOODS,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.3426315789473684
TRIDENT SEAFOODS,FishSource Score - Fishers Compliance,0.773429021828996
TRIDENT SEAFOODS,FishSource Score - Managers Compliance,0.7828312563593814
TRIDENT SEAFOODS,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.8436842105263158
TRIDENT SEAFOODS,Global Fishing Index - Severity of fishery sanctions (assessment score),0.9736842105263158
TRIDENT SEAFOODS,SeaAroundUs Unreported / Total Catch (%),0.04608288696508046
TRIDENT SEAFOODS,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8368421052631578
TRIDENT SEAFOODS,SeaAroundUs Bottom Trawl / Total Catch (%),0.28635586188140094
TRIDENT SEAFOODS,SeaAroundUs Gillnets / Total Catch (%),0.0030557441547521837
TRIDENT SEAFOODS,FishSource Score - Management Quality,0.6859273009273008
TRIDENT SEAFOODS,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5826315789473686
TRIDENT SEAFOODS,Global Fishing Index - Fisheries governance score,0.7310526315789474
TRIDENT SEAFOODS,Global Fishing Index - Fishery subsidy program (assessment score),0.34578947368421054
TRIDENT SEAFOODS,Ocean Health Index - Score (% Change 2024/2015),-0.07271864562557691
TRIDENT SEAFOODS,Ocean Health Index - Score (2015),0.7512894736842103
TRIDENT SEAFOODS,Ocean Health Index - Score (2024),0.6947842105263158
TRIDENT SEAFOODS,FishSource Score - Current Stock Health,0.7836157800837243
TRIDENT SEAFOODS,FishSource Score - Future Stock Health,0.8049069498746865
TRIDENT SEAFOODS,Global Fishing Index - Data availability on stock sustainability,0.5453473684210527
TRIDENT SEAFOODS,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.45465263157894725
TRIDENT SEAFOODS,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.17826315789473682
TRIDENT SEAFOODS,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.36708421052631585
TRIDENT SEAFOODS,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.5660263157894737
TRIDENT SEAFOODS,Reporting Precision PT Score,0.7427727613476413
UOKI,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.32999999999999985
UOKI,FishSource Score - Fishers Compliance,0.6321551724137933
UOKI,FishSource Score - Managers Compliance,0.6286202185792351
UOKI,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.8300000000000001
UOKI,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
UOKI,SeaAroundUs Unreported / Total Catch (%),0.10943239149195468
UOKI,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8600000000000002
UOKI,SeaAroundUs Bottom Trawl / Total Catch (%),0.02893135222083657
UOKI,SeaAroundUs Gillnets / Total Catch (%),0.015009562052154068
UOKI,FishSource Score - Management Quality,0.5920634920634922
UOKI,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.67
UOKI,Global Fishing Index - Fisheries governance score,0.77
UOKI,Global Fishing Index - Fishery subsidy program (assessment score),0.1
UOKI,Ocean Health Index - Score (% Change 2024/2015),0.06061966771441396
UOKI,Ocean Health Index - Score (2015),0.6681000000000001
UOKI,Ocean Health Index - Score (2024),0.7085999999999999
UOKI,FishSource Score - Current Stock Health,0.691376811594203
UOKI,FishSource Score - Future Stock Health,0.6977666666666668
UOKI,Global Fishing Index - Data availability on stock sustainability,0.49910000000000004
UOKI,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5009
UOKI,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.3684
UOKI,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.13069999999999998
UOKI,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.4179
UOKI,Reporting Precision PT Score,0.46920706161246123
UORIKI,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.44333333333333336
UORIKI,FishSource Score - Fishers Compliance,0.77
UORIKI,FishSource Score - Managers Compliance,1.0
UORIKI,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.9166666666666664
UORIKI,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
UORIKI,SeaAroundUs Unreported / Total Catch (%),0.11044162036636451
UORIKI,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8366666666666664
UORIKI,SeaAroundUs Bottom Trawl / Total Catch (%),0.0032584083158201556
UORIKI,SeaAroundUs Gillnets / Total Catch (%),1.2599207676169998e-06
UORIKI,FishSource Score - Management Quality,0.6
UORIKI,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5833333333333334
UORIKI,Global Fishing Index - Fisheries governance score,0.7533333333333333
UORIKI,Global Fishing Index - Fishery subsidy program (assessment score),0.16
UORIKI,Ocean Health Index - Score (% Change 2024/2015),-0.04314184524754703
UORIKI,Ocean Health Index - Score (2015),0.7293666666666668
UORIKI,Ocean Health Index - Score (2024),0.6944666666666667
UORIKI,FishSource Score - Current Stock Health,0.6
UORIKI,FishSource Score - Future Stock Health,0.6
UORIKI,Global Fishing Index - Data availability on stock sustainability,0.4491666666666667
UORIKI,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5508333333333333
UORIKI,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.1829333333333334
UORIKI,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.26623333333333327
UORIKI,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.5707999999999999
UORIKI,Reporting Precision PT Score,1.0
VICIUNAI UAB,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.4604137931034483
VICIUNAI UAB,FishSource Score - Fishers Compliance,0.7479229403206117
VICIUNAI UAB,FishSource Score - Managers Compliance,0.7123313730556918
VICIUNAI UAB,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.718758620689655
VICIUNAI UAB,Global Fishing Index - Severity of fishery sanctions (assessment score),0.8758620689655172
VICIUNAI UAB,SeaAroundUs Unreported / Total Catch (%),0.22186861008864125
VICIUNAI UAB,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7465517241379311
VICIUNAI UAB,SeaAroundUs Bottom Trawl / Total Catch (%),0.2320521505897964
VICIUNAI UAB,SeaAroundUs Gillnets / Total Catch (%),0.02838322664484327
VICIUNAI UAB,FishSource Score - Management Quality,0.6182378683287505
VICIUNAI UAB,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.551448275862069
VICIUNAI UAB,Global Fishing Index - Fisheries governance score,0.6467586206896553
VICIUNAI UAB,Global Fishing Index - Fishery subsidy program (assessment score),0.44462068965517243
VICIUNAI UAB,Ocean Health Index - Score (% Change 2024/2015),-0.05722296977486785
VICIUNAI UAB,Ocean Health Index - Score (2015),0.7076524324324325
VICIUNAI UAB,Ocean Health Index - Score (2024),0.6664005405405405
VICIUNAI UAB,FishSource Score - Current Stock Health,0.7640048670612342
VICIUNAI UAB,FishSource Score - Future Stock Health,0.7434355207770095
VICIUNAI UAB,Global Fishing Index - Data availability on stock sustainability,0.4178862068965518
VICIUNAI UAB,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5821137931034482
VICIUNAI UAB,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.15403241379310345
VICIUNAI UAB,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.26385310344827584
VICIUNAI UAB,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.6040931034482758
VICIUNAI UAB,Reporting Precision PT Score,0.3960321255201401
VINH HOAN CORP,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.6432142857142858
VINH HOAN CORP,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.8532142857142857
VINH HOAN CORP,Global Fishing Index - Severity of fishery sanctions (assessment score),0.875
VINH HOAN CORP,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8428571428571426
VINH HOAN CORP,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5510714285714287
VINH HOAN CORP,Global Fishing Index - Fisheries governance score,0.6982142857142857
VINH HOAN CORP,Global Fishing Index - Fishery subsidy program (assessment score),0.34178571428571436
VINH HOAN CORP,Ocean Health Index - Score (% Change 2024/2015),-0.05445661107765222
VINH HOAN CORP,Ocean Health Index - Score (2015),0.7035384615384616
VINH HOAN CORP,Ocean Health Index - Score (2024),0.6638564102564104
VINH HOAN CORP,Global Fishing Index - Data availability on stock sustainability,0.5841071428571427
VINH HOAN CORP,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.4158928571428572
VINH HOAN CORP,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.28106785714285715
VINH HOAN CORP,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.3030428571428571
VINH HOAN CORP,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.463282142857143
VINH HOAN CORP,Reporting Precision PT Score,0.8686942787885735
XINJIAN GROUP,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.17
XINJIAN GROUP,FishSource Score - Fishers Compliance,0.7225
XINJIAN GROUP,FishSource Score - Managers Compliance,0.8444444444444444
XINJIAN GROUP,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.75
XINJIAN GROUP,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
XINJIAN GROUP,SeaAroundUs Unreported / Total Catch (%),0.02574082855942309
XINJIAN GROUP,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7899999999999998
XINJIAN GROUP,SeaAroundUs Bottom Trawl / Total Catch (%),0.02954799402108857
XINJIAN GROUP,SeaAroundUs Gillnets / Total Catch (%),0.3157863323911098
XINJIAN GROUP,FishSource Score - Management Quality,0.575
XINJIAN GROUP,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5
XINJIAN GROUP,Global Fishing Index - Fisheries governance score,0.6699999999999999
XINJIAN GROUP,Global Fishing Index - Fishery subsidy program (assessment score),0.0
XINJIAN GROUP,Ocean Health Index - Score (% Change 2024/2015),-0.08279874682977774
XINJIAN GROUP,Ocean Health Index - Score (2015),0.6703
XINJIAN GROUP,Ocean Health Index - Score (2024),0.6148000000000001
XINJIAN GROUP,FishSource Score - Current Stock Health,0.6
XINJIAN GROUP,FishSource Score - Future Stock Health,0.65
XINJIAN GROUP,Global Fishing Index - Data availability on stock sustainability,0.3153
XINJIAN GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.6847000000000001
XINJIAN GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.2318
XINJIAN GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.08349999999999996
XINJIAN GROUP,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.3621000000000001
XINJIAN GROUP,Reporting Precision PT Score,0.6263761350019651
YAMAE HISANO CO LTD,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.4524647887323943
YAMAE HISANO CO LTD,FishSource Score - Fishers Compliance,0.7320113598283404
YAMAE HISANO CO LTD,FishSource Score - Managers Compliance,0.7039650298259043
YAMAE HISANO CO LTD,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7119014084507042
YAMAE HISANO CO LTD,Global Fishing Index - Severity of fishery sanctions (assessment score),0.8785211267605634
YAMAE HISANO CO LTD,SeaAroundUs Unreported / Total Catch (%),0.18664970959508512
YAMAE HISANO CO LTD,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7446478873239435
YAMAE HISANO CO LTD,SeaAroundUs Bottom Trawl / Total Catch (%),0.22548370682594884
YAMAE HISANO CO LTD,SeaAroundUs Gillnets / Total Catch (%),0.022564743650200975
YAMAE HISANO CO LTD,FishSource Score - Management Quality,0.6111224076112638
YAMAE HISANO CO LTD,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5489436619718311
YAMAE HISANO CO LTD,Global Fishing Index - Fisheries governance score,0.6449295774647887
YAMAE HISANO CO LTD,Global Fishing Index - Fishery subsidy program (assessment score),0.4497887323943661
YAMAE HISANO CO LTD,Ocean Health Index - Score (% Change 2024/2015),-0.05532286462123518
YAMAE HISANO CO LTD,Ocean Health Index - Score (2015),0.7061333333333335
YAMAE HISANO CO LTD,Ocean Health Index - Score (2024),0.6663255555555556
YAMAE HISANO CO LTD,FishSource Score - Current Stock Health,0.7736309143099336
