COMPANY_NAME,SPECIES_NAME
BEAVER STREET FISHERIES,Dusky grouper
BEAVER STREET FISHERIES,Duskytail grouper
BEAVER STREET FISHERIES,Eastern Pacific bonito
BEAVER STREET FISHERIES,Emperor red snapper
BEAVER STREET FISHERIES,English sole
BEAVER STREET FISHERIES,European flounder
BEAVER STREET FISHERIES,European plaice
BEAVER STREET FISHERIES,Five-lined snapper
BEAVER STREET FISHERIES,Flathead sole
BEAVER STREET FISHERIES,Forkbeard
BEAVER STREET FISHERIES,Fourbeard rockling
BEAVER STREET FISHERIES,Frigate tuna
BEAVER STREET FISHERIES,Gag
BEAVER STREET FISHERIES,Giant grouper
BEAVER STREET FISHERIES,Goldbanded jobfish
BEAVER STREET FISHERIES,Golden eye jobfish
BEAVER STREET FISHERIES,Goldflag jobfish
BEAVER STREET FISHERIES,Graysby
BEAVER STREET FISHERIES,Greasy grouper
BEAVER STREET FISHERIES,Greater forkbeard
BEAVER STREET FISHERIES,Green jobfish
BEAVER STREET FISHERIES,Greenland cod
BEAVER STREET FISHERIES,Greenland halibut
BEAVER STREET FISHERIES,Grey snapper
BEAVER STREET FISHERIES,"Groupers, seabasses nei"
BEAVER STREET FISHERIES,Haddock
BEAVER STREET FISHERIES,Highfin grouper
BEAVER STREET FISHERIES,Honeycomb grouper
BEAVER STREET FISHERIES,Horned octopus
BEAVER STREET FISHERIES,Humpback grouper
BEAVER STREET FISHERIES,Humpback red snapper
BEAVER STREET FISHERIES,Indian mackerel
BEAVER STREET FISHERIES,Indo-Pacific king mackerel
BEAVER STREET FISHERIES,Inshore sand perch
BEAVER STREET FISHERIES,Island grouper
BEAVER STREET FISHERIES,Japanese Spanish mackerel
BEAVER STREET FISHERIES,John's snapper
BEAVER STREET FISHERIES,Kamchatka flounder
BEAVER STREET FISHERIES,Kawakawa
BEAVER STREET FISHERIES,King mackerel
BEAVER STREET FISHERIES,Lane snapper
BEAVER STREET FISHERIES,Lavender jobfish
BEAVER STREET FISHERIES,Leather bass
BEAVER STREET FISHERIES,Lemon sole
BEAVER STREET FISHERIES,Leopard coralgrouper
BEAVER STREET FISHERIES,Ling
BEAVER STREET FISHERIES,Little tunny(=Atl.black skipj)
BEAVER STREET FISHERIES,Longtail tuna
BEAVER STREET FISHERIES,Mackerels nei
BEAVER STREET FISHERIES,Malabar blood snapper
BEAVER STREET FISHERIES,Malabar grouper
BEAVER STREET FISHERIES,Mangrove red snapper
BEAVER STREET FISHERIES,Mexican barred snapper
BEAVER STREET FISHERIES,Misty grouper
BEAVER STREET FISHERIES,Mottled grouper
BEAVER STREET FISHERIES,Mutton snapper
BEAVER STREET FISHERIES,Narrow-barred Spanish mackerel
BEAVER STREET FISHERIES,Nassau grouper
BEAVER STREET FISHERIES,Navaga(=Wachna cod)
BEAVER STREET FISHERIES,Northern red snapper
BEAVER STREET FISHERIES,Northern rock sole
BEAVER STREET FISHERIES,Norway lobster
BEAVER STREET FISHERIES,Norway pout
BEAVER STREET FISHERIES,Oblique-banded snapper
BEAVER STREET FISHERIES,One-spot snapper
BEAVER STREET FISHERIES,Orange perch
BEAVER STREET FISHERIES,Orange-spotted grouper
BEAVER STREET FISHERIES,Ornate jobfish
BEAVER STREET FISHERIES,Pacific bluefin tuna
BEAVER STREET FISHERIES,Pacific chub mackerel
BEAVER STREET FISHERIES,Pacific cod
BEAVER STREET FISHERIES,Pacific halibut
BEAVER STREET FISHERIES,Pacific ocean perch
BEAVER STREET FISHERIES,Pacific red snapper
BEAVER STREET FISHERIES,Pacific sand sole
BEAVER STREET FISHERIES,Pacific sierra
BEAVER STREET FISHERIES,Pacific tomcod
BEAVER STREET FISHERIES,Painted comber
BEAVER STREET FISHERIES,Patagonian toothfish
BEAVER STREET FISHERIES,Peacock hind
BEAVER STREET FISHERIES,Peruvian rock seabass
BEAVER STREET FISHERIES,Petrale sole
BEAVER STREET FISHERIES,Pink maomao
BEAVER STREET FISHERIES,Pink(=Humpback) salmon
BEAVER STREET FISHERIES,Plain bonito
BEAVER STREET FISHERIES,Polar cod
BEAVER STREET FISHERIES,Pollack
BEAVER STREET FISHERIES,Poor cod
BEAVER STREET FISHERIES,Pouting(=Bib)
BEAVER STREET FISHERIES,Queen snapper
BEAVER STREET FISHERIES,Rainbow trout
BEAVER STREET FISHERIES,Red grouper
BEAVER STREET FISHERIES,Red hake
BEAVER STREET FISHERIES,Red hind
BEAVER STREET FISHERIES,Redmouth grouper
BEAVER STREET FISHERIES,Rex sole
BEAVER STREET FISHERIES,Righteye flounders nei
BEAVER STREET FISHERIES,Rock hind
BEAVER STREET FISHERIES,Rock sole
BEAVER STREET FISHERIES,Roving coralgrouper
BEAVER STREET FISHERIES,Rusty jobfish
BEAVER STREET FISHERIES,Saddle-back snapper
BEAVER STREET FISHERIES,Saffron cod
BEAVER STREET FISHERIES,Sailfin snapper
BEAVER STREET FISHERIES,Saithe(=Pollock)
BEAVER STREET FISHERIES,Salmonids nei
BEAVER STREET FISHERIES,Sand perch
BEAVER STREET FISHERIES,Scamp
BEAVER STREET FISHERIES,Schoolmaster snapper
BEAVER STREET FISHERIES,Sea trout
BEAVER STREET FISHERIES,Serra Spanish mackerel
BEAVER STREET FISHERIES,Short mackerel
BEAVER STREET FISHERIES,Silk snapper
BEAVER STREET FISHERIES,Sixblotch hind
BEAVER STREET FISHERIES,Skipjack tuna
BEAVER STREET FISHERIES,Slender tuna
BEAVER STREET FISHERIES,Small toothed jobfish
BEAVER STREET FISHERIES,Smallscaled grouper
BEAVER STREET FISHERIES,"Snappers, jobfishes nei"
BEAVER STREET FISHERIES,Snowy grouper
BEAVER STREET FISHERIES,Sockeye(=Red) salmon
BEAVER STREET FISHERIES,Southern blue whiting
BEAVER STREET FISHERIES,Southern bluefin tuna
BEAVER STREET FISHERIES,Southern red snapper
BEAVER STREET FISHERIES,Spanish ling
BEAVER STREET FISHERIES,Spinycheek grouper
BEAVER STREET FISHERIES,Spotted grouper
BEAVER STREET FISHERIES,Spotted rose snapper
BEAVER STREET FISHERIES,Spotted sand bass
BEAVER STREET FISHERIES,Squaretail coralgrouper
BEAVER STREET FISHERIES,Starry flounder
BEAVER STREET FISHERIES,Starry grouper
BEAVER STREET FISHERIES,Starspotted grouper
BEAVER STREET FISHERIES,Striped bonito
BEAVER STREET FISHERIES,Summan grouper
BEAVER STREET FISHERIES,Swallowtail seaperch
BEAVER STREET FISHERIES,Threadfin rockling
BEAVER STREET FISHERIES,Tiger grouper
BEAVER STREET FISHERIES,Tomato hind
BEAVER STREET FISHERIES,Tusk(=Cusk)
BEAVER STREET FISHERIES,Two-spot red snapper
BEAVER STREET FISHERIES,Vermilion snapper
BEAVER STREET FISHERIES,Wahoo
BEAVER STREET FISHERIES,Warsaw groupes
BEAVER STREET FISHERIES,West African Spanish mackerel
BEAVER STREET FISHERIES,White grouper
BEAVER STREET FISHERIES,White hake
BEAVER STREET FISHERIES,White-blotched grouper
BEAVER STREET FISHERIES,White-edged lyretail
BEAVER STREET FISHERIES,Whiting
BEAVER STREET FISHERIES,Winter flounder
BEAVER STREET FISHERIES,Witch flounder
BEAVER STREET FISHERIES,Yellow snapper
BEAVER STREET FISHERIES,Yellow-edged lyretail
BEAVER STREET FISHERIES,Yellowedge grouper
BEAVER STREET FISHERIES,Yellowfin grouper
BEAVER STREET FISHERIES,Yellowfin hind
BEAVER STREET FISHERIES,Yellowfin sole
BEAVER STREET FISHERIES,Yellowfin tuna
BEAVER STREET FISHERIES,Yellowmouth grouper
BEAVER STREET FISHERIES,Yellowtail blue snapper
BEAVER STREET FISHERIES,Yellowtail flounder
BEAVER STREET FISHERIES,Yellowtail snapper
BIOMAR GROUP,Alaska pollock(=Walleye poll.)
BIOMAR GROUP,Alewife
BIOMAR GROUP,Allis shad
BIOMAR GROUP,American gizzard shad
BIOMAR GROUP,American shad
BIOMAR GROUP,Anchoveta(=Peruvian anchovy)
BIOMAR GROUP,"Anchovies, etc. nei"
BIOMAR GROUP,Antarctic krill
BIOMAR GROUP,Araucanian herring
BIOMAR GROUP,Argentine anchovy
BIOMAR GROUP,Argentine menhaden
BIOMAR GROUP,Atlantic anchoveta
BIOMAR GROUP,Atlantic cod
BIOMAR GROUP,Atlantic herring
BIOMAR GROUP,Atlantic mackerel
BIOMAR GROUP,Atlantic menhaden
BIOMAR GROUP,Atlantic thread herring
BIOMAR GROUP,Bali sardinella
BIOMAR GROUP,Bay anchovy
BIOMAR GROUP,Black and Caspian Sea sprat
BIOMAR GROUP,Bloch's gizzard shad
BIOMAR GROUP,Blue whiting(=Poutassou)
BIOMAR GROUP,Blueback shad
BIOMAR GROUP,Bonga shad
BIOMAR GROUP,Brazilian menhaden
BIOMAR GROUP,Brazilian sardinella
BIOMAR GROUP,Broad-striped anchovy
BIOMAR GROUP,Buccaneer anchovy
BIOMAR GROUP,Californian anchovy
BIOMAR GROUP,Chacunda gizzard shad
BIOMAR GROUP,Chinese gizzard shad
BIOMAR GROUP,Chinook(=Spring=King) salmon
BIOMAR GROUP,Chum(=Keta=Dog) salmon
BIOMAR GROUP,Coho(=Silver) salmon
BIOMAR GROUP,Devis' anchovy
BIOMAR GROUP,Dotted gizzard shad
BIOMAR GROUP,Dussumier's thryssa
BIOMAR GROUP,European anchovy
BIOMAR GROUP,European pilchard(=Sardine)
BIOMAR GROUP,European sprat
BIOMAR GROUP,Falkland sprat
BIOMAR GROUP,False herring
BIOMAR GROUP,Fringescale sardinella
BIOMAR GROUP,Goldstripe sardinella
BIOMAR GROUP,Gulf menhaden
BIOMAR GROUP,Haddock
BIOMAR GROUP,"Herrings, sardines nei"
BIOMAR GROUP,Hickory shad
BIOMAR GROUP,Hilsa shad
BIOMAR GROUP,Indian anchovy
BIOMAR GROUP,Indian oil sardine
BIOMAR GROUP,Japanese anchovy
BIOMAR GROUP,Japanese sardinella
BIOMAR GROUP,Kelee shad
BIOMAR GROUP,Longnose anchovy
BIOMAR GROUP,Madeiran sardinella
BIOMAR GROUP,Middling thread herring
BIOMAR GROUP,Norway pout
BIOMAR GROUP,Pacific anchoveta
BIOMAR GROUP,Pacific chub mackerel
BIOMAR GROUP,Pacific jack mackerel
BIOMAR GROUP,Pacific menhaden
BIOMAR GROUP,Pacific piquitinga
BIOMAR GROUP,Pacific thread herring
BIOMAR GROUP,Pink(=Humpback) salmon
BIOMAR GROUP,Pontic shad
BIOMAR GROUP,Rainbow sardine
BIOMAR GROUP,Rainbow trout
BIOMAR GROUP,Round sardinella
BIOMAR GROUP,Saithe(=Pollock)
BIOMAR GROUP,Salmonids nei
BIOMAR GROUP,Sardinellas nei
BIOMAR GROUP,Scaled herring
BIOMAR GROUP,Sea trout
BIOMAR GROUP,Shorthead anchovy
BIOMAR GROUP,Silver-stripe round herring
BIOMAR GROUP,Sind sardinella
BIOMAR GROUP,Skipjack tuna
BIOMAR GROUP,Slender rainbow sardine
BIOMAR GROUP,Slender thread herring
BIOMAR GROUP,Smalltoothed pellonula
BIOMAR GROUP,Sockeye(=Red) salmon
BIOMAR GROUP,South American pilchard
BIOMAR GROUP,Southern African anchovy
BIOMAR GROUP,Spicule anchovy
BIOMAR GROUP,Spotted sardinella
BIOMAR GROUP,Spotty-face anchovy
BIOMAR GROUP,Toli shad
BIOMAR GROUP,Twaite shad
BIOMAR GROUP,White sardinella
BIOMAR GROUP,Whitehead's round herring
BIOMAR GROUP,Yellowfin tuna
BLUMAR SA,Anchoveta(=Peruvian anchovy)
BLUMAR SA,"Anchovies, etc. nei"
BLUMAR SA,Argentine anchovy
BLUMAR SA,Atlantic anchoveta
BLUMAR SA,Bay anchovy
BLUMAR SA,Broad-striped anchovy
BLUMAR SA,Buccaneer anchovy
BLUMAR SA,Californian anchovy
BLUMAR SA,Chinook(=Spring=King) salmon
BLUMAR SA,Chum(=Keta=Dog) salmon
BLUMAR SA,Coho(=Silver) salmon
BLUMAR SA,Devis' anchovy
BLUMAR SA,Dussumier's thryssa
BLUMAR SA,European anchovy
BLUMAR SA,Indian anchovy
BLUMAR SA,Japanese anchovy
BLUMAR SA,Longnose anchovy
BLUMAR SA,Pacific anchoveta
BLUMAR SA,Pink(=Humpback) salmon
BLUMAR SA,Rainbow trout
BLUMAR SA,Salmonids nei
BLUMAR SA,Sea trout
BLUMAR SA,Shorthead anchovy
BLUMAR SA,Sockeye(=Red) salmon
BLUMAR SA,Southern African anchovy
BLUMAR SA,Spicule anchovy
BLUMAR SA,Spotty-face anchovy
BOLTON GROUP,Albacore
BOLTON GROUP,Anchoveta(=Peruvian anchovy)
BOLTON GROUP,"Anchovies, etc. nei"
BOLTON GROUP,Argentine anchovy
BOLTON GROUP,Atlantic Spanish mackerel
BOLTON GROUP,Atlantic anchoveta
BOLTON GROUP,Atlantic bluefin tuna
BOLTON GROUP,Atlantic bonito
BOLTON GROUP,Atlantic chub mackerel
BOLTON GROUP,Atlantic mackerel
BOLTON GROUP,Australian bonito
BOLTON GROUP,Bay anchovy
BOLTON GROUP,Bigeye tuna
BOLTON GROUP,Black skipjack
BOLTON GROUP,Blackfin tuna
BOLTON GROUP,Blue mackerel
BOLTON GROUP,Broad-barred king mackerel
BOLTON GROUP,Broad-striped anchovy
BOLTON GROUP,Buccaneer anchovy
BOLTON GROUP,Bullet tuna
BOLTON GROUP,Californian anchovy
BOLTON GROUP,Cero
BOLTON GROUP,Chinook(=Spring=King) salmon
BOLTON GROUP,Chum(=Keta=Dog) salmon
BOLTON GROUP,Coho(=Silver) salmon
BOLTON GROUP,Devis' anchovy
BOLTON GROUP,Dogtooth tuna
BOLTON GROUP,Double-lined mackerel
BOLTON GROUP,Dussumier's thryssa
BOLTON GROUP,Eastern Pacific bonito
BOLTON GROUP,European anchovy
BOLTON GROUP,Frigate tuna
BOLTON GROUP,Giant tiger prawn
BOLTON GROUP,Indian anchovy
BOLTON GROUP,Indian mackerel
BOLTON GROUP,Indo-Pacific king mackerel
BOLTON GROUP,Japanese Spanish mackerel
BOLTON GROUP,Japanese anchovy
BOLTON GROUP,Kawakawa
BOLTON GROUP,King mackerel
BOLTON GROUP,Little tunny(=Atl.black skipj)
BOLTON GROUP,Longnose anchovy
BOLTON GROUP,Longtail tuna
BOLTON GROUP,Mackerels nei
BOLTON GROUP,Narrow-barred Spanish mackerel
BOLTON GROUP,Pacific anchoveta
BOLTON GROUP,Pacific bluefin tuna
BOLTON GROUP,Pacific chub mackerel
BOLTON GROUP,Pacific sierra
BOLTON GROUP,Pink(=Humpback) salmon
BOLTON GROUP,Plain bonito
BOLTON GROUP,Rainbow trout
BOLTON GROUP,Salmonids nei
BOLTON GROUP,Sea trout
BOLTON GROUP,Serra Spanish mackerel
BOLTON GROUP,Short mackerel
BOLTON GROUP,Shorthead anchovy
BOLTON GROUP,Skipjack tuna
BOLTON GROUP,Slender tuna
BOLTON GROUP,Sockeye(=Red) salmon
BOLTON GROUP,Southern African anchovy
BOLTON GROUP,Southern bluefin tuna
BOLTON GROUP,Spicule anchovy
BOLTON GROUP,Spotty-face anchovy
BOLTON GROUP,Striped bonito
BOLTON GROUP,Wahoo
BOLTON GROUP,West African Spanish mackerel
BOLTON GROUP,Yellowfin tuna
BREMNES SEASHORE,Chinook(=Spring=King) salmon
BREMNES SEASHORE,Chum(=Keta=Dog) salmon
BREMNES SEASHORE,Coho(=Silver) salmon
BREMNES SEASHORE,Pink(=Humpback) salmon
BREMNES SEASHORE,Rainbow trout
BREMNES SEASHORE,Salmonids nei
BREMNES SEASHORE,Sea trout
BREMNES SEASHORE,Sockeye(=Red) salmon
BRIGHT FOOD GROUP,Albacore
BRIGHT FOOD GROUP,Atlantic Spanish mackerel
BRIGHT FOOD GROUP,Atlantic bluefin tuna
BRIGHT FOOD GROUP,Atlantic bonito
BRIGHT FOOD GROUP,Atlantic chub mackerel
BRIGHT FOOD GROUP,Atlantic mackerel
BRIGHT FOOD GROUP,Australian bonito
BRIGHT FOOD GROUP,Bigeye tuna
BRIGHT FOOD GROUP,Black skipjack
BRIGHT FOOD GROUP,Blackfin tuna
BRIGHT FOOD GROUP,Blue mackerel
BRIGHT FOOD GROUP,Broad-barred king mackerel
BRIGHT FOOD GROUP,Bullet tuna
BRIGHT FOOD GROUP,Cero
BRIGHT FOOD GROUP,Dogtooth tuna
BRIGHT FOOD GROUP,Double-lined mackerel
BRIGHT FOOD GROUP,Eastern Pacific bonito
BRIGHT FOOD GROUP,Frigate tuna
BRIGHT FOOD GROUP,Indian mackerel
BRIGHT FOOD GROUP,Indo-Pacific king mackerel
BRIGHT FOOD GROUP,Japanese Spanish mackerel
BRIGHT FOOD GROUP,Kawakawa
BRIGHT FOOD GROUP,King mackerel
BRIGHT FOOD GROUP,Little tunny(=Atl.black skipj)
BRIGHT FOOD GROUP,Longtail tuna
BRIGHT FOOD GROUP,Mackerels nei
BRIGHT FOOD GROUP,Narrow-barred Spanish mackerel
BRIGHT FOOD GROUP,Pacific bluefin tuna
BRIGHT FOOD GROUP,Pacific chub mackerel
BRIGHT FOOD GROUP,Pacific sierra
BRIGHT FOOD GROUP,Plain bonito
BRIGHT FOOD GROUP,Serra Spanish mackerel
BRIGHT FOOD GROUP,Short mackerel
BRIGHT FOOD GROUP,Skipjack tuna
BRIGHT FOOD GROUP,Slender tuna
BRIGHT FOOD GROUP,Sockeye(=Red) salmon
BRIGHT FOOD GROUP,Southern bluefin tuna
BRIGHT FOOD GROUP,Striped bonito
BRIGHT FOOD GROUP,Wahoo
BRIGHT FOOD GROUP,West African Spanish mackerel
BRIGHT FOOD GROUP,Yellowfin tuna
BRIM HF,Alaska pollock(=Walleye poll.)
BRIM HF,Atlantic cod
BRIM HF,Blue ling
BRIM HF,Blue whiting(=Poutassou)
BRIM HF,Brazilian codling
BRIM HF,Burbot
BRIM HF,Forkbeard
BRIM HF,Fourbeard rockling
BRIM HF,Greater forkbeard
BRIM HF,Greenland cod
BRIM HF,Greenland halibut
BRIM HF,Haddock
BRIM HF,Ling
BRIM HF,Navaga(=Wachna cod)
BRIM HF,Norway pout
BRIM HF,Pacific cod
BRIM HF,Pacific tomcod
BRIM HF,Polar cod
BRIM HF,Pollack
BRIM HF,Poor cod
BRIM HF,Pouting(=Bib)
BRIM HF,Red hake
BRIM HF,Saffron cod
BRIM HF,Saithe(=Pollock)
BRIM HF,Southern blue whiting
BRIM HF,Spanish ling
BRIM HF,Threadfin rockling
BRIM HF,Tusk(=Cusk)
BRIM HF,White hake
BRIM HF,Whiting
BRUNSWICK CORP,Skipjack tuna
CAMIL ALIMENTOS,Albacore
CAMIL ALIMENTOS,Atlantic Spanish mackerel
CAMIL ALIMENTOS,Atlantic bluefin tuna
CAMIL ALIMENTOS,Atlantic bonito
CAMIL ALIMENTOS,Atlantic chub mackerel
CAMIL ALIMENTOS,Atlantic mackerel
CAMIL ALIMENTOS,Australian bonito
CAMIL ALIMENTOS,Bigeye tuna
CAMIL ALIMENTOS,Black skipjack
CAMIL ALIMENTOS,Blackfin tuna
CAMIL ALIMENTOS,Blue mackerel
CAMIL ALIMENTOS,Brazilian sardinella
CAMIL ALIMENTOS,Broad-barred king mackerel
CAMIL ALIMENTOS,Bullet tuna
CAMIL ALIMENTOS,Cero
CAMIL ALIMENTOS,Dogtooth tuna
CAMIL ALIMENTOS,Double-lined mackerel
CAMIL ALIMENTOS,Eastern Pacific bonito
CAMIL ALIMENTOS,Frigate tuna
CAMIL ALIMENTOS,Indian mackerel
CAMIL ALIMENTOS,Indo-Pacific king mackerel
CAMIL ALIMENTOS,Japanese Spanish mackerel
CAMIL ALIMENTOS,Kawakawa
CAMIL ALIMENTOS,King mackerel
CAMIL ALIMENTOS,Little tunny(=Atl.black skipj)
CAMIL ALIMENTOS,Longtail tuna
CAMIL ALIMENTOS,Mackerels nei
CAMIL ALIMENTOS,Narrow-barred Spanish mackerel
CAMIL ALIMENTOS,Pacific bluefin tuna
CAMIL ALIMENTOS,Pacific chub mackerel
CAMIL ALIMENTOS,Pacific sierra
CAMIL ALIMENTOS,Plain bonito
CAMIL ALIMENTOS,Serra Spanish mackerel
CAMIL ALIMENTOS,Short mackerel
CAMIL ALIMENTOS,Skipjack tuna
CAMIL ALIMENTOS,Slender tuna
CAMIL ALIMENTOS,Southern bluefin tuna
CAMIL ALIMENTOS,Striped bonito
CAMIL ALIMENTOS,Wahoo
CAMIL ALIMENTOS,West African Spanish mackerel
CAMIL ALIMENTOS,Yellowfin tuna
CARGILL,Chinook(=Spring=King) salmon
CARGILL,Chum(=Keta=Dog) salmon
CARGILL,Coho(=Silver) salmon
CARGILL,Pink(=Humpback) salmon
CARGILL,Rainbow trout
CARGILL,Salmonids nei
CARGILL,Sea trout
CARGILL,Sockeye(=Red) salmon
CAROLINE FISHERIES,Bigeye tuna
CAROLINE FISHERIES,Skipjack tuna
CAROLINE FISHERIES,Yellowfin tuna
CENTURY PACIFIC FOOD INC,Albacore
CENTURY PACIFIC FOOD INC,Atlantic Spanish mackerel
CENTURY PACIFIC FOOD INC,Atlantic bluefin tuna
CENTURY PACIFIC FOOD INC,Atlantic bonito
CENTURY PACIFIC FOOD INC,Atlantic chub mackerel
CENTURY PACIFIC FOOD INC,Atlantic mackerel
CENTURY PACIFIC FOOD INC,Australian bonito
CENTURY PACIFIC FOOD INC,Bigeye tuna
CENTURY PACIFIC FOOD INC,Black skipjack
CENTURY PACIFIC FOOD INC,Blackfin tuna
CENTURY PACIFIC FOOD INC,Blue mackerel
CENTURY PACIFIC FOOD INC,Broad-barred king mackerel
CENTURY PACIFIC FOOD INC,Bullet tuna
CENTURY PACIFIC FOOD INC,Cero
CENTURY PACIFIC FOOD INC,Dogtooth tuna
CENTURY PACIFIC FOOD INC,Double-lined mackerel
CENTURY PACIFIC FOOD INC,Eastern Pacific bonito
CENTURY PACIFIC FOOD INC,European pilchard(=Sardine)
CENTURY PACIFIC FOOD INC,Frigate tuna
CENTURY PACIFIC FOOD INC,Indian mackerel
CENTURY PACIFIC FOOD INC,Indo-Pacific king mackerel
CENTURY PACIFIC FOOD INC,Japanese Spanish mackerel
CENTURY PACIFIC FOOD INC,Kawakawa
CENTURY PACIFIC FOOD INC,King mackerel
CENTURY PACIFIC FOOD INC,Little tunny(=Atl.black skipj)
CENTURY PACIFIC FOOD INC,Longtail tuna
CENTURY PACIFIC FOOD INC,Mackerels nei
CENTURY PACIFIC FOOD INC,Narrow-barred Spanish mackerel
CENTURY PACIFIC FOOD INC,Pacific bluefin tuna
CENTURY PACIFIC FOOD INC,Pacific chub mackerel
CENTURY PACIFIC FOOD INC,Pacific sierra
CENTURY PACIFIC FOOD INC,Plain bonito
CENTURY PACIFIC FOOD INC,Serra Spanish mackerel
CENTURY PACIFIC FOOD INC,Short mackerel
CENTURY PACIFIC FOOD INC,Skipjack tuna
CENTURY PACIFIC FOOD INC,Slender tuna
CENTURY PACIFIC FOOD INC,Southern bluefin tuna
CENTURY PACIFIC FOOD INC,Striped bonito
CENTURY PACIFIC FOOD INC,Wahoo
CENTURY PACIFIC FOOD INC,West African Spanish mackerel
CENTURY PACIFIC FOOD INC,Yellowfin tuna
CERMAQ,Coho(=Silver) salmon
CHAROEN POKPHAND FOODS,Giant tiger prawn
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Alaska pollock(=Walleye poll.)
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Albacore
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Argentine shortfin squid
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Atlantic bluefin tuna
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Atlantic cod
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Bigeye tuna
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Blackfin tuna
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Broadtail shortfin squid
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,European flying squid
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Gould's flying squid
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Greenland cod
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Japanese flying squid
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Jumbo flying squid
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Lesser flying squid
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Longtail tuna
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Northern shortfin squid
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Ommastrephidae squids nei
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Pacific bluefin tuna
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Pacific cod
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Southern bluefin tuna
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Wellington flying squid
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,Yellowfin tuna
CHINA NATIONAL FISHERIES CORPORATION,Albacore
CHINA NATIONAL FISHERIES CORPORATION,Antarctic krill
CHINA NATIONAL FISHERIES CORPORATION,Atlantic Spanish mackerel
CHINA NATIONAL FISHERIES CORPORATION,Atlantic bluefin tuna
CHINA NATIONAL FISHERIES CORPORATION,Atlantic bonito
CHINA NATIONAL FISHERIES CORPORATION,Atlantic chub mackerel
CHINA NATIONAL FISHERIES CORPORATION,Atlantic mackerel
CHINA NATIONAL FISHERIES CORPORATION,Australian bonito
CHINA NATIONAL FISHERIES CORPORATION,Bigeye tuna
CHINA NATIONAL FISHERIES CORPORATION,Black skipjack
CHINA NATIONAL FISHERIES CORPORATION,Blackfin tuna
CHINA NATIONAL FISHERIES CORPORATION,Blue mackerel
CHINA NATIONAL FISHERIES CORPORATION,Broad-barred king mackerel
CHINA NATIONAL FISHERIES CORPORATION,Bullet tuna
CHINA NATIONAL FISHERIES CORPORATION,Cero
CHINA NATIONAL FISHERIES CORPORATION,Dogtooth tuna
CHINA NATIONAL FISHERIES CORPORATION,Double-lined mackerel
CHINA NATIONAL FISHERIES CORPORATION,Eastern Pacific bonito
CHINA NATIONAL FISHERIES CORPORATION,Frigate tuna
CHINA NATIONAL FISHERIES CORPORATION,Indian mackerel
CHINA NATIONAL FISHERIES CORPORATION,Indo-Pacific king mackerel
CHINA NATIONAL FISHERIES CORPORATION,Japanese Spanish mackerel
CHINA NATIONAL FISHERIES CORPORATION,Kawakawa
CHINA NATIONAL FISHERIES CORPORATION,King mackerel
CHINA NATIONAL FISHERIES CORPORATION,Little tunny(=Atl.black skipj)
CHINA NATIONAL FISHERIES CORPORATION,Longtail tuna
CHINA NATIONAL FISHERIES CORPORATION,Mackerels nei
CHINA NATIONAL FISHERIES CORPORATION,Narrow-barred Spanish mackerel
CHINA NATIONAL FISHERIES CORPORATION,Pacific bluefin tuna
CHINA NATIONAL FISHERIES CORPORATION,Pacific chub mackerel
CHINA NATIONAL FISHERIES CORPORATION,Pacific sierra
CHINA NATIONAL FISHERIES CORPORATION,Plain bonito
CHINA NATIONAL FISHERIES CORPORATION,Serra Spanish mackerel
CHINA NATIONAL FISHERIES CORPORATION,Short mackerel
CHINA NATIONAL FISHERIES CORPORATION,Skipjack tuna
CHINA NATIONAL FISHERIES CORPORATION,Slender tuna
CHINA NATIONAL FISHERIES CORPORATION,Southern bluefin tuna
CHINA NATIONAL FISHERIES CORPORATION,Striped bonito
CHINA NATIONAL FISHERIES CORPORATION,Wahoo
CHINA NATIONAL FISHERIES CORPORATION,West African Spanish mackerel
CHINA NATIONAL FISHERIES CORPORATION,Yellowfin tuna
CHISHAN GROUP,Argentine shortfin squid
CHISHAN GROUP,Broadtail shortfin squid
